Phylum,Class,Order,Family,Genus,S1,S2,S3,S4,S5,S6,MOsof,MOtun,MOexo,MOcru,MOcus,MOsta,L1,L2,L3,L4,EDasx,EDsxpl,EDsxbe,EDsxbr,LDpk,LDlc,LDdi,LHtub,LHbur,LHfre,LHcre,LHepi,LHatt,Sd0,Sd1,Sd2,Sd3,Fspf,Fsdf,Fssf,Fsca,Fprd,Fpar,M1,M4,M3,M2,Rdif,Rsrf,Rup,Rdow,Rno
Mollusca,Bivalvia,Galeommatida,Basterotiidae,Saxicavella,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0
Mollusca,Bivalvia,Galeommatida,Lasaeidae,Devonia,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Galeommatida,Lasaeidae,Epilepton,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Galeommatida,Lasaeidae,Hemilepton,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0
Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kellia,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,3,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,0,0,0,3,0,3,0,0,1,0,0,0
Mollusca,Bivalvia,Galeommatida,Lasaeidae,Lepton,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Galeommatida,Lasaeidae,Montacuta,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Galeommatida,Lasaeidae,Tellimya,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Galeommatida,Lasaeidae,,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,3,1,1,0,0,0,1,0,1,0,0,1,0,0,0
Mollusca,Bivalvia,Gastrochaenida,Gastrochaenidae,Gastrochaena,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,3,0,0,1,1,0,0,0,3,3,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Limida,Limidae,Limaria,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Limida,Limidae,Limatula,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,1,0,0,0
Mollusca,Bivalvia,Lucinida,Lucinidae,Loripes,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Lucinida,Lucinidae,Lucinoma,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Lucinida,Lucinidae,Myrtea,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Lucinida,Lucinidae,,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Lucinida,Thyasiridae,Adontorhina,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Lucinida,Thyasiridae,Axinulus,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,1,3,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Lucinida,Thyasiridae,Mendicula,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,1,1,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Lucinida,Thyasiridae,Thyasira,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,3,3,0,3,3,3,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Lucinida,Thyasiridae,,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,3,0,0,0,0,0,1,1,0,3,1,1,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Myida,Corbulidae,Corbula,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
Mollusca,Bivalvia,Myida,Myidae,Mya,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0
Mollusca,Bivalvia,Myida,Myidae,Sphenia,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Myida,Pholadidae,Barnea,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,3,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,3,3,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Myida,Pholadidae,,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,3,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,3,3,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Mytilida,Mytilidae,Crenella,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0
Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolula,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
Mollusca,Bivalvia,Mytilida,Mytilidae,Musculus,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,3,0,1,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
Mollusca,Bivalvia,Mytilida,Mytilidae,,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,1,0,0,0,1,1,1,0,0,3,0,0,0,0,0,1,0,1,0,1,1,0,1,0
Mollusca,Bivalvia,Nuculanida,Nuculanidae,Jupiteria,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,3,0,1,1,0,0,0
Mollusca,Bivalvia,Nuculanida,Nuculanidae,Nuculana,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,1,1,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,3,0,1,1,0,0,0
Mollusca,Bivalvia,Nuculanida,Yoldiidae,Yoldiella,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,1,1,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,3,0,1,1,0,0,0
Mollusca,Bivalvia,Nuculida,Nuculidae,Ennucula,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,3,0,1,1,0,0,0
Mollusca,Bivalvia,Nuculida,Nuculidae,Nucula,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,3,0,1,1,0,0,0
Mollusca,Bivalvia,Nuculida,Nuculidae,,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,1,1,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,3,0,1,1,0,0,0
Mollusca,Bivalvia,Ostreida,Ostreidae,Magallana,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Pectinida,Anomiidae,Anomia,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
Mollusca,Bivalvia,Pectinida,Anomiidae,Heteranomia,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
Mollusca,Bivalvia,Pectinida,Anomiidae,Pododesmus,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
Mollusca,Bivalvia,Pectinida,Anomiidae,,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,1
Mollusca,Bivalvia,Pectinida,Pectinidae,Aequipecten,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0
Mollusca,Bivalvia,Pectinida,Pectinidae,Delectopecten,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,3,1,0,0,0,3,0,0,0
Mollusca,Bivalvia,Pectinida,Pectinidae,Mimachlamys,1,1,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0
Mollusca,Bivalvia,Pectinida,Pectinidae,Palliolum,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Mollusca,Bivalvia,Pectinida,Pectinidae,Pecten,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Mollusca,Bivalvia,Pectinida,Pectinidae,Pseudamussium,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Mollusca,Bivalvia,Pectinida,Pectinidae,,1,1,1,1,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,1,0,0,0,3,0,0,1,3,0,0,0,3,0,0,0,0,0,1,1,0,0,0,3,0,0,0
Mollusca,Bivalvia,Pectinida,Propeamussiidae,Similipecten,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0
Mollusca,Bivalvia,Venerida,Arcticidae,Arctica,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,3,0,0,0,0,3,0,3,0
Mollusca,Bivalvia,Venerida,Mactridae,Lutraria,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Venerida,Mactridae,Mactra,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Venerida,Mactridae,Spisula,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Venerida,Mactridae,,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Venerida,Ungulinidae,Diplodonta,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,Chamelea,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,Circomphalus,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,2,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,Clausinella,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,Dosinia,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,Gouldia,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,Mysia,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,Petricola,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,Polititapes,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,Timoclea,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,Venerupis,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,Venus,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,Venerida,Veneridae,,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,3,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,,Cuspidariidae,Cardiomya,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,,Cuspidariidae,Cuspidaria,0,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0
Mollusca,Bivalvia,,Pandoridae,Pandora,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,,Periplomatidae,Cochlodesma,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Bivalvia,,Thraciidae,Thracia,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0
Mollusca,Caudofoveata,Chaetodermatida,Chaetodermatidae,Chaetoderma,0,0,3,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,1,1,0,0,0
Mollusca,Caudofoveata,Chaetodermatida,Chaetodermatidae,Falcidens,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,1,1,0,0,0
Mollusca,Caudofoveata,Chaetodermatida,Limifossoridae,Scutopus,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,1,1,0,0,0
Mollusca,Gastropoda,Aplysiida,Akeridae,Akera,0,0,3,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,3,0,0,0,0,0,3,3,0,1,1,0,0,0
Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Cephalaspidea,Alacuppidae,Roxania,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0
Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Cylichna,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0
Mollusca,Gastropoda,Cephalaspidea,Diaphanidae,Diaphana,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,3,3,0,0,0,0
Mollusca,Gastropoda,Cephalaspidea,Philinidae,Hermania,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,3,0,0,0,3,0,1,0,0,0,0
Mollusca,Gastropoda,Cephalaspidea,Philinidae,Philine,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0
Mollusca,Gastropoda,Cephalaspidea,Retusidae,Retusa,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0
Mollusca,Gastropoda,Cephalaspidea,Rhizoridae,Rhizorus,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
Mollusca,Gastropoda,Cephalaspidea,Scaphandridae,Scaphander,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,0
Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
Mollusca,Gastropoda,Lepetellida,Fissurellidae,Emarginula,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,3,0,1,0,0,0,0,0,1,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1
Mollusca,Gastropoda,Lepetellida,Fissurellidae,Puncturella,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1
Mollusca,Gastropoda,Lepetellida,Fissurellidae,,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
Mollusca,Gastropoda,Littorinimorpha,Aporrhaidae,Aporrhais,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,3,0,0,0,3,3,0,0,1,1,0,1,1,0,0,0,3,0,1,1,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Caecidae,Caecum,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Capulidae,Capulus,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,1,0,3,1,3,0,0,0,3,0,0,3,0,0,0,0,1,0,0,1,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Eulima,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1
Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3
Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Vitreolina,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1
Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Hydrobia,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,1,0,0,0,3,1,0,0,0,0,0,3,1,1,1,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Peringia,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,3,3,3,3,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Iravadiidae,Ceratia,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Iravadiidae,Hyala,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0
Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0
